country,district,year,PRECTOTLAND kg m-2 s-1
Pakistan,Lahore,1999,6.087929935312852e-06
Pakistan,Sukkur,1999,1.5533612739605543e-06
Pakistan,Sargodha,1999,5.481789046173492e-06
Pakistan,Rawalpindi,1999,8.323853594677246e-06
Pakistan,Sibi,1999,3.1838717046817755e-06
Pakistan,Gujranwala,1999,7.963209059930298e-06
Pakistan,Northern Areas,1999,4.768211426938246e-06
Pakistan,Dera Ismail Khan,1999,4.197178676275635e-06
Pakistan,Mirpur Khas,1999,2.500065028434164e-06
Pakistan,Mardan,1999,1.0272026484189703e-05
Pakistan,Malakand,1999,9.971628896918395e-06
Pakistan,Quetta,1999,1.4025989501385173e-06
Pakistan,F.A.T.A.,1999,4.46820842517379e-06
Pakistan,Larkana,1999,1.4998455483974658e-06
Pakistan,Nasirabad,1999,1.8506343485805778e-06
Pakistan,Karachi,1999,4.325426798433383e-07
Pakistan,Kohat,1999,5.70244816828325e-06
Pakistan,Multan,1999,4.377506230131385e-06
Pakistan,Kalat,1999,1.2310981950996103e-06
Pakistan,Hazara,1999,1.1812687591868411e-05
Pakistan,Hyderabad,1999,1.767905853913125e-06
Pakistan,Zhob,1999,3.5976905883618428e-06
Pakistan,Bannu,1999,4.311883842139296e-06
Pakistan,Azad Kashmir,1999,1.1049315991998129e-05
Pakistan,Dera Ghazi Khan,1999,4.704193024711436e-06
Pakistan,Bahawalpur,1999,2.9971559458870096e-06
Pakistan,Peshawar,1999,6.839554025565578e-06
Pakistan,Makran,1999,1.0042249448251326e-06
Pakistan,Faisalabad,1999,5.173082955621635e-06
Pakistan,Lahore,2000,7.0364235959361385e-06
Pakistan,Sukkur,2000,5.34621694632137e-07
Pakistan,Sargodha,2000,6.7543244577160765e-06
Pakistan,Rawalpindi,2000,8.307688707545319e-06
Pakistan,Sibi,2000,9.786913025677307e-07
Pakistan,Gujranwala,2000,1.22905454386721e-05
Pakistan,Northern Areas,2000,4.394773823978168e-06
Pakistan,Dera Ismail Khan,2000,5.580308058333384e-06
Pakistan,Mirpur Khas,2000,2.4737359918421413e-06
Pakistan,Mardan,2000,7.876871075721106e-06
Pakistan,Malakand,2000,6.449628036728793e-06
Pakistan,Quetta,2000,2.1644757208266578e-06
Pakistan,F.A.T.A.,2000,5.810743506926052e-06
Pakistan,Larkana,2000,2.020561984069403e-07
Pakistan,Nasirabad,2000,3.9752860845640556e-07
Pakistan,Karachi,2000,3.150023244812896e-07
Pakistan,Kohat,2000,6.865731007085915e-06
Pakistan,Multan,2000,2.4268981500496313e-06
Pakistan,Kalat,2000,1.132471750547253e-06
Pakistan,Hazara,2000,9.129437133031018e-06
Pakistan,Hyderabad,2000,1.816246167692052e-06
Pakistan,Zhob,2000,3.0267189060462378e-06
Pakistan,Bannu,2000,6.5680951064810254e-06
Pakistan,Azad Kashmir,2000,1.0454511130018071e-05
Pakistan,Dera Ghazi Khan,2000,2.1141374294717096e-06
Pakistan,Bahawalpur,2000,1.2625593617542873e-06
Pakistan,Peshawar,2000,6.812724485703651e-06
Pakistan,Makran,2000,6.046893606881846e-07
Pakistan,Faisalabad,2000,5.251394721032591e-06
Pakistan,Lahore,2001,1.1575561035475234e-05
Pakistan,Sukkur,2001,1.5265232121174162e-06
Pakistan,Sargodha,2001,1.18691075012102e-05
Pakistan,Rawalpindi,2001,1.3178335807974999e-05
Pakistan,Sibi,2001,2.952955174878905e-06
Pakistan,Gujranwala,2001,1.8410208546153692e-05
Pakistan,Northern Areas,2001,5.522034887987081e-06
Pakistan,Dera Ismail Khan,2001,8.97153981943914e-06
Pakistan,Mirpur Khas,2001,4.526578884699364e-06
Pakistan,Mardan,2001,8.585264719460662e-06
Pakistan,Malakand,2001,6.038810493067256e-06
Pakistan,Quetta,2001,5.393829708133228e-07
Pakistan,F.A.T.A.,2001,6.477764915735819e-06
Pakistan,Larkana,2001,8.639433673535563e-07
Pakistan,Nasirabad,2001,1.5500401215821883e-06
Pakistan,Karachi,2001,2.609169774512512e-06
Pakistan,Kohat,2001,8.111227887142241e-06
Pakistan,Multan,2001,5.586695486785391e-06
Pakistan,Kalat,2001,1.6618934125339483e-06
Pakistan,Hazara,2001,9.973036033287005e-06
Pakistan,Hyderabad,2001,3.1708351188169013e-06
Pakistan,Zhob,2001,4.757642225472435e-06
Pakistan,Bannu,2001,8.26562380406875e-06
Pakistan,Azad Kashmir,2001,1.355120797563532e-05
Pakistan,Dera Ghazi Khan,2001,5.295206763361413e-06
Pakistan,Bahawalpur,2001,3.678330661180956e-06
Pakistan,Peshawar,2001,7.1224377500239055e-06
Pakistan,Makran,2001,1.4397750814022306e-06
Pakistan,Faisalabad,2001,9.722681237965962e-06
Pakistan,Lahore,2002,6.8624535276428154e-06
Pakistan,Sukkur,2002,4.286107998614991e-07
Pakistan,Sargodha,2002,7.521023850415722e-06
Pakistan,Rawalpindi,2002,1.2965777054635125e-05
Pakistan,Sibi,2002,1.1055005445637545e-06
Pakistan,Gujranwala,2002,1.2681649636852024e-05
Pakistan,Northern Areas,2002,6.349334213187667e-06
Pakistan,Dera Ismail Khan,2002,6.7550763218265465e-06
Pakistan,Mirpur Khas,2002,8.269130121376439e-07
Pakistan,Mardan,2002,1.4721881008364578e-05
Pakistan,Malakand,2002,1.0671930372094219e-05
Pakistan,Quetta,2002,1.689002873587238e-06
Pakistan,F.A.T.A.,2002,9.632879094143944e-06
Pakistan,Larkana,2002,3.787852242765592e-07
Pakistan,Nasirabad,2002,6.789473556118457e-07
Pakistan,Karachi,2002,1.1039323710413603e-06
Pakistan,Kohat,2002,1.2948311702690814e-05
Pakistan,Multan,2002,2.4806241474120244e-06
Pakistan,Kalat,2002,9.137204354551507e-07
Pakistan,Hazara,2002,1.2354382635166396e-05
Pakistan,Hyderabad,2002,9.269660897805297e-07
Pakistan,Zhob,2002,4.691371907772635e-06
Pakistan,Bannu,2002,9.471563015949481e-06
Pakistan,Azad Kashmir,2002,1.4702763984224034e-05
Pakistan,Dera Ghazi Khan,2002,2.3613891791333427e-06
Pakistan,Bahawalpur,2002,1.0965445369058753e-06
Pakistan,Peshawar,2002,1.5373785067303792e-05
Pakistan,Makran,2002,9.823243885748995e-07
Pakistan,Faisalabad,2002,4.855564343746617e-06
Pakistan,Lahore,2003,1.3670011202591207e-05
Pakistan,Sukkur,2003,4.571470334430204e-06
Pakistan,Sargodha,2003,8.858927233818595e-06
Pakistan,Rawalpindi,2003,2.0498224383179828e-05
Pakistan,Sibi,2003,4.102566770648697e-06
Pakistan,Gujranwala,2003,2.5135152145773047e-05
Pakistan,Northern Areas,2003,9.013003367311838e-06
Pakistan,Dera Ismail Khan,2003,5.089837310690779e-06
Pakistan,Mirpur Khas,2003,1.2336647038285522e-05
Pakistan,Mardan,2003,1.721268560778144e-05
Pakistan,Malakand,2003,9.479564148604605e-06
Pakistan,Quetta,2003,1.794518683077423e-06
Pakistan,F.A.T.A.,2003,7.3350786537581545e-06
Pakistan,Larkana,2003,3.0089278033613623e-06
Pakistan,Nasirabad,2003,3.412687339960692e-06
Pakistan,Karachi,2003,4.382002218454731e-06
Pakistan,Kohat,2003,1.0027214025859116e-05
Pakistan,Multan,2003,4.819910273687585e-06
Pakistan,Kalat,2003,2.5616145130361588e-06
Pakistan,Hazara,2003,1.997466498568517e-05
Pakistan,Hyderabad,2003,6.747132279693259e-06
Pakistan,Zhob,2003,4.7503264365308904e-06
Pakistan,Bannu,2003,6.497392799583738e-06
Pakistan,Azad Kashmir,2003,2.6337137219705395e-05
Pakistan,Dera Ghazi Khan,2003,3.6944863907255785e-06
Pakistan,Bahawalpur,2003,4.434889215805039e-06
Pakistan,Peshawar,2003,1.1231843772774308e-05
Pakistan,Makran,2003,3.328431756283561e-06
Pakistan,Faisalabad,2003,7.690870514344492e-06
Pakistan,Lahore,2004,8.54671373323826e-06
Pakistan,Sukkur,2004,1.581248029765826e-06
Pakistan,Sargodha,2004,7.85565660266762e-06
Pakistan,Rawalpindi,2004,1.1261982916378626e-05
Pakistan,Sibi,2004,2.3424148902335984e-06
Pakistan,Gujranwala,2004,1.2599725334020647e-05
Pakistan,Northern Areas,2004,7.341340420901706e-06
Pakistan,Dera Ismail Khan,2004,6.412923981181339e-06
Pakistan,Mirpur Khas,2004,4.45771133457489e-06
Pakistan,Mardan,2004,9.265230176402442e-06
Pakistan,Malakand,2004,7.88813085449133e-06
Pakistan,Quetta,2004,2.577815824529352e-06
Pakistan,F.A.T.A.,2004,6.20969970951049e-06
Pakistan,Larkana,2004,1.0150421504443935e-06
Pakistan,Nasirabad,2004,1.1449801996220145e-06
Pakistan,Karachi,2004,1.2652671096338674e-06
Pakistan,Kohat,2004,7.377979351195514e-06
Pakistan,Multan,2004,5.642807331618643e-06
Pakistan,Kalat,2004,1.7944620991578708e-06
Pakistan,Hazara,2004,1.053373267292065e-05
Pakistan,Hyderabad,2004,2.3118424320799064e-06
Pakistan,Zhob,2004,3.7913119269981545e-06
Pakistan,Bannu,2004,6.95696686827334e-06
Pakistan,Azad Kashmir,2004,1.420715241517064e-05
Pakistan,Dera Ghazi Khan,2004,5.078996832799728e-06
Pakistan,Bahawalpur,2004,2.6266571377168927e-06
Pakistan,Peshawar,2004,7.124429500719584e-06
Pakistan,Makran,2004,1.989160264897145e-06
Pakistan,Faisalabad,2004,7.241824920720031e-06
Pakistan,Lahore,2005,1.5942393938717622e-05
Pakistan,Sukkur,2005,1.5281390873747986e-06
Pakistan,Sargodha,2005,1.402296076041179e-05
Pakistan,Rawalpindi,2005,2.303827110223533e-05
Pakistan,Sibi,2005,4.5149218991407435e-06
Pakistan,Gujranwala,2005,2.1066612023094454e-05
Pakistan,Northern Areas,2005,6.436592955805003e-06
Pakistan,Dera Ismail Khan,2005,1.0606768959222548e-05
Pakistan,Mirpur Khas,2005,3.594713152338285e-06
Pakistan,Mardan,2005,1.664384604416544e-05
Pakistan,Malakand,2005,1.0079314580698677e-05
Pakistan,Quetta,2005,5.15678027933183e-06
Pakistan,F.A.T.A.,2005,1.1668800959542481e-05
Pakistan,Larkana,2005,2.050685920692119e-06
Pakistan,Nasirabad,2005,3.845523658840458e-06
Pakistan,Karachi,2005,3.0357184543426293e-06
Pakistan,Kohat,2005,1.443898099072975e-05
Pakistan,Multan,2005,6.251654492037898e-06
Pakistan,Kalat,2005,4.629644478705148e-06
Pakistan,Hazara,2005,1.4618281301578798e-05
Pakistan,Hyderabad,2005,2.6099704083249187e-06
Pakistan,Zhob,2005,7.041334507637789e-06
Pakistan,Bannu,2005,1.2437387198722137e-05
Pakistan,Azad Kashmir,2005,2.0142661243833507e-05
Pakistan,Dera Ghazi Khan,2005,4.809999679398079e-06
Pakistan,Bahawalpur,2005,4.627360577012581e-06
Pakistan,Peshawar,2005,1.3554278296467791e-05
Pakistan,Makran,2005,2.4530344656126814e-06
Pakistan,Faisalabad,2005,1.0997540162205058e-05
Pakistan,Lahore,2006,1.643701587273483e-05
Pakistan,Sukkur,2006,5.912862484889277e-06
Pakistan,Sargodha,2006,1.4249493357881284e-05
Pakistan,Rawalpindi,2006,3.014559802353854e-05
Pakistan,Sibi,2006,5.493464087552525e-06
Pakistan,Gujranwala,2006,2.864015183046671e-05
Pakistan,Northern Areas,2006,1.080936051821456e-05
Pakistan,Dera Ismail Khan,2006,7.72475155288536e-06
Pakistan,Mirpur Khas,2006,1.724860617679802e-05
Pakistan,Mardan,2006,2.703717574280747e-05
Pakistan,Malakand,2006,1.7623190333884867e-05
Pakistan,Quetta,2006,3.296193132918744e-06
Pakistan,F.A.T.A.,2006,1.4234055359411734e-05
Pakistan,Larkana,2006,2.813741522302101e-06
Pakistan,Nasirabad,2006,4.157576641521705e-06
Pakistan,Karachi,2006,9.354746465993664e-06
Pakistan,Kohat,2006,2.0586825187544874e-05
Pakistan,Multan,2006,5.0988015156113535e-06
Pakistan,Kalat,2006,4.885382006811395e-06
Pakistan,Hazara,2006,2.224691900170955e-05
Pakistan,Hyderabad,2006,1.2059488399694986e-05
Pakistan,Zhob,2006,7.40326234170412e-06
Pakistan,Bannu,2006,1.280178059560106e-05
Pakistan,Azad Kashmir,2006,2.8101403705047298e-05
Pakistan,Dera Ghazi Khan,2006,4.177235338665527e-06
Pakistan,Bahawalpur,2006,5.435564927564189e-06
Pakistan,Peshawar,2006,2.4392641996350768e-05
Pakistan,Makran,2006,3.0308587431594696e-06
Pakistan,Faisalabad,2006,1.0112896347858917e-05
Pakistan,Lahore,2007,1.4607127995028185e-05
Pakistan,Sukkur,2007,5.34050430246654e-06
Pakistan,Sargodha,2007,2.0421598666524936e-05
Pakistan,Rawalpindi,2007,3.1287586781954535e-05
Pakistan,Sibi,2007,7.938622804352432e-06
Pakistan,Gujranwala,2007,2.587702557902104e-05
Pakistan,Northern Areas,2007,6.815439821493065e-06
Pakistan,Dera Ismail Khan,2007,1.3314657919887397e-05
Pakistan,Mirpur Khas,2007,7.0333146114730076e-06
Pakistan,Mardan,2007,2.485562137699455e-05
Pakistan,Malakand,2007,1.705120985230551e-05
Pakistan,Quetta,2007,5.165633741758033e-06
Pakistan,F.A.T.A.,2007,1.5374879238606986e-05
Pakistan,Larkana,2007,5.342810364718267e-06
Pakistan,Nasirabad,2007,7.562438616885988e-06
Pakistan,Karachi,2007,1.3817136796941306e-05
Pakistan,Kohat,2007,2.2428266671719137e-05
Pakistan,Multan,2007,8.01493055030151e-06
Pakistan,Kalat,2007,6.790759341401051e-06
Pakistan,Hazara,2007,1.8652119507437058e-05
Pakistan,Hyderabad,2007,8.450535143073447e-06
Pakistan,Zhob,2007,9.625271208885e-06
Pakistan,Bannu,2007,1.6078023145643172e-05
Pakistan,Azad Kashmir,2007,2.2636595870700067e-05
Pakistan,Dera Ghazi Khan,2007,6.985164084697705e-06
Pakistan,Bahawalpur,2007,6.444742915292873e-06
Pakistan,Peshawar,2007,2.306306709807558e-05
Pakistan,Makran,2007,4.9492563749557426e-06
Pakistan,Faisalabad,2007,1.5142328075104083e-05
Pakistan,Lahore,2008,1.780480829610685e-05
Pakistan,Sukkur,2008,4.0594083907074205e-06
Pakistan,Sargodha,2008,1.6977334871819575e-05
Pakistan,Rawalpindi,2008,2.734368507720077e-05
Pakistan,Sibi,2008,5.485333444487228e-06
Pakistan,Gujranwala,2008,2.648586069533973e-05
Pakistan,Northern Areas,2008,1.0647551516183681e-05
Pakistan,Dera Ismail Khan,2008,1.1997923854744705e-05
Pakistan,Mirpur Khas,2008,5.479661052208629e-06
Pakistan,Mardan,2008,2.8258414592073776e-05
Pakistan,Malakand,2008,1.879604204506723e-05
Pakistan,Quetta,2008,3.362951393628177e-06
Pakistan,F.A.T.A.,2008,1.5197116471347355e-05
Pakistan,Larkana,2008,4.579051180553372e-06
Pakistan,Nasirabad,2008,5.456018787755849e-06
Pakistan,Karachi,2008,4.442450567737986e-06
Pakistan,Kohat,2008,2.0995793902914205e-05
Pakistan,Multan,2008,6.538534778496686e-06
Pakistan,Kalat,2008,4.2518056895091366e-06
Pakistan,Hazara,2008,2.5969840644633743e-05
Pakistan,Hyderabad,2008,5.064643700713343e-06
Pakistan,Zhob,2008,7.182548927454218e-06
Pakistan,Bannu,2008,1.55339593089394e-05
Pakistan,Azad Kashmir,2008,2.845996689918135e-05
Pakistan,Dera Ghazi Khan,2008,6.0460501921922606e-06
Pakistan,Bahawalpur,2008,6.935813675220628e-06
Pakistan,Peshawar,2008,2.3494220359922115e-05
Pakistan,Makran,2008,2.5823512352558563e-06
Pakistan,Faisalabad,2008,1.2455179664784537e-05
Pakistan,Lahore,2009,1.0264285637592267e-05
Pakistan,Sukkur,2009,2.2507944576297985e-06
Pakistan,Sargodha,2009,1.0091389789981453e-05
Pakistan,Rawalpindi,2009,1.6263381511241872e-05
Pakistan,Sibi,2009,3.835728633694562e-06
Pakistan,Gujranwala,2009,1.391806896186331e-05
Pakistan,Northern Areas,2009,8.273045272854828e-06
Pakistan,Dera Ismail Khan,2009,8.84285357556173e-06
Pakistan,Mirpur Khas,2009,6.593633621236962e-06
Pakistan,Mardan,2009,1.8763451020320202e-05
Pakistan,Malakand,2009,1.6653901075992932e-05
Pakistan,Quetta,2009,3.478923059702597e-06
Pakistan,F.A.T.A.,2009,1.4252946382898992e-05
Pakistan,Larkana,2009,2.9665442460743658e-06
Pakistan,Nasirabad,2009,4.037585462211682e-06
Pakistan,Karachi,2009,5.795263523269874e-06
Pakistan,Kohat,2009,1.4691592606837763e-05
Pakistan,Multan,2009,5.201786203091998e-06
Pakistan,Kalat,2009,4.227534745100259e-06
Pakistan,Hazara,2009,1.8779277281531216e-05
Pakistan,Hyderabad,2009,7.000529376107966e-06
Pakistan,Zhob,2009,5.168225297500784e-06
Pakistan,Bannu,2009,1.3929977873429324e-05
Pakistan,Azad Kashmir,2009,2.0880545414413605e-05
Pakistan,Dera Ghazi Khan,2009,3.9452544241054175e-06
Pakistan,Bahawalpur,2009,4.857923852087203e-06
Pakistan,Peshawar,2009,1.6280519428226973e-05
Pakistan,Makran,2009,2.774052656579444e-06
Pakistan,Faisalabad,2009,7.687310817169478e-06
Pakistan,Lahore,2010,8.529178909527017e-06
Pakistan,Sukkur,2010,3.0753656830594007e-06
Pakistan,Sargodha,2010,7.047374053435271e-06
Pakistan,Rawalpindi,2010,9.207799004388717e-06
Pakistan,Sibi,2010,2.212737496685382e-06
Pakistan,Gujranwala,2010,1.0731179146758101e-05
Pakistan,Northern Areas,2010,4.41839654531074e-06
Pakistan,Dera Ismail Khan,2010,5.087973869784685e-06
Pakistan,Mirpur Khas,2010,1.019866367111125e-05
Pakistan,Mardan,2010,5.248764030032245e-06
Pakistan,Malakand,2010,3.584674917280804e-06
Pakistan,Quetta,2010,2.5345343110382574e-07
Pakistan,F.A.T.A.,2010,6.0710225492016e-06
Pakistan,Larkana,2010,7.569448403372852e-07
Pakistan,Nasirabad,2010,1.479554229381047e-06
Pakistan,Karachi,2010,4.3763534284807236e-06
Pakistan,Kohat,2010,4.952606036811396e-06
Pakistan,Multan,2010,2.286709777748079e-06
Pakistan,Kalat,2010,7.89339403552292e-07
Pakistan,Hazara,2010,6.3434814987316035e-06
Pakistan,Hyderabad,2010,4.464741825761741e-06
Pakistan,Zhob,2010,3.6037177888768727e-06
Pakistan,Bannu,2010,6.265069566618465e-06
Pakistan,Azad Kashmir,2010,8.905061938161728e-06
Pakistan,Dera Ghazi Khan,2010,1.6930570876987605e-06
Pakistan,Bahawalpur,2010,2.9823506763602683e-06
Pakistan,Peshawar,2010,3.6155459763721806e-06
Pakistan,Makran,2010,2.649794269929624e-07
Pakistan,Faisalabad,2010,5.446042106719043e-06
Pakistan,Lahore,2011,1.5525216735692315e-05
Pakistan,Sukkur,2011,8.255323865586155e-06
Pakistan,Sargodha,2011,1.7182841448585853e-05
Pakistan,Rawalpindi,2011,2.2676559324416136e-05
Pakistan,Sibi,2011,5.9006483048048225e-06
Pakistan,Gujranwala,2011,2.1561566336832972e-05
Pakistan,Northern Areas,2011,8.736666512553817e-06
Pakistan,Dera Ismail Khan,2011,7.84076352199578e-06
Pakistan,Mirpur Khas,2011,1.4414794421782695e-05
Pakistan,Mardan,2011,2.062317244287373e-05
Pakistan,Malakand,2011,1.4699211366337376e-05
Pakistan,Quetta,2011,3.914282673290017e-06
Pakistan,F.A.T.A.,2011,1.6430674637474974e-05
Pakistan,Larkana,2011,5.884954714507886e-06
Pakistan,Nasirabad,2011,6.383565591798229e-06
Pakistan,Karachi,2011,8.02307669478329e-06
Pakistan,Kohat,2011,1.809596624703829e-05
Pakistan,Multan,2011,6.491193121710786e-06
Pakistan,Kalat,2011,6.576810083516702e-06
Pakistan,Hazara,2011,2.041874519940314e-05
Pakistan,Hyderabad,2011,1.3069038144852257e-05
Pakistan,Zhob,2011,4.04234923397722e-06
Pakistan,Bannu,2011,1.693176803902387e-05
Pakistan,Azad Kashmir,2011,2.4295242425889344e-05
Pakistan,Dera Ghazi Khan,2011,4.870953195111129e-06
Pakistan,Bahawalpur,2011,7.050622846260916e-06
Pakistan,Peshawar,2011,1.8053198081538183e-05
Pakistan,Makran,2011,2.5505251113315754e-06
Pakistan,Faisalabad,2011,1.3803508664648774e-05
Pakistan,Lahore,2012,1.2522928675391334e-05
Pakistan,Sukkur,2012,4.893631018766009e-06
Pakistan,Sargodha,2012,1.5237685363965833e-05
Pakistan,Rawalpindi,2012,2.2960942282664138e-05
Pakistan,Sibi,2012,6.858111076034149e-06
Pakistan,Gujranwala,2012,1.8926302093277905e-05
Pakistan,Northern Areas,2012,7.890455917066048e-06
Pakistan,Dera Ismail Khan,2012,1.276249026559801e-05
Pakistan,Mirpur Khas,2012,7.31000082130525e-06
Pakistan,Mardan,2012,2.1927149361700486e-05
Pakistan,Malakand,2012,1.3165527870958486e-05
Pakistan,Quetta,2012,1.9891167847823917e-06
Pakistan,F.A.T.A.,2012,1.9983094624714502e-05
Pakistan,Larkana,2012,5.847060674175575e-06
Pakistan,Nasirabad,2012,6.958844245264229e-06
Pakistan,Karachi,2012,3.8565821705576416e-06
Pakistan,Kohat,2012,2.2260360758860102e-05
Pakistan,Multan,2012,6.645635352111436e-06
Pakistan,Kalat,2012,3.190341821982531e-06
Pakistan,Hazara,2012,1.9052294742850294e-05
Pakistan,Hyderabad,2012,4.0290000306909165e-06
Pakistan,Zhob,2012,4.782149476789795e-06
Pakistan,Bannu,2012,2.2254185829668006e-05
Pakistan,Azad Kashmir,2012,2.2954962486291118e-05
Pakistan,Dera Ghazi Khan,2012,6.905056583315614e-06
Pakistan,Bahawalpur,2012,8.585628689542147e-06
Pakistan,Peshawar,2012,2.3073225750641804e-05
Pakistan,Makran,2012,1.7470384631227527e-06
Pakistan,Faisalabad,2012,1.0727165228222847e-05
Pakistan,Lahore,2013,1.508556879341899e-05
Pakistan,Sukkur,2013,3.6181329882386367e-06
Pakistan,Sargodha,2013,1.2855409691065974e-05
Pakistan,Rawalpindi,2013,2.5478750003874282e-05
Pakistan,Sibi,2013,6.075876716659319e-06
Pakistan,Gujranwala,2013,2.2477224713800673e-05
Pakistan,Northern Areas,2013,8.544712408279085e-06
Pakistan,Dera Ismail Khan,2013,9.381754856109278e-06
Pakistan,Mirpur Khas,2013,6.542901584285679e-06
Pakistan,Mardan,2013,2.4880181884652673e-05
Pakistan,Malakand,2013,1.4546339817691873e-05
Pakistan,Quetta,2013,3.560316435971228e-06
Pakistan,F.A.T.A.,2013,1.6471602572058594e-05
Pakistan,Larkana,2013,4.342333625716784e-06
Pakistan,Nasirabad,2013,6.0817857010459215e-06
Pakistan,Karachi,2013,2.8542240858495327e-06
Pakistan,Kohat,2013,2.0293014088067834e-05
Pakistan,Multan,2013,6.6712497523585734e-06
Pakistan,Kalat,2013,4.9164996852126754e-06
Pakistan,Hazara,2013,2.0547166397920523e-05
Pakistan,Hyderabad,2013,3.6779545307961447e-06
Pakistan,Zhob,2013,5.693891328194304e-06
Pakistan,Bannu,2013,1.6032204907468338e-05
Pakistan,Azad Kashmir,2013,2.4791084634524012e-05
Pakistan,Dera Ghazi Khan,2013,6.260768924784282e-06
Pakistan,Bahawalpur,2013,6.429350769542596e-06
Pakistan,Peshawar,2013,2.2746155278369822e-05
Pakistan,Makran,2013,2.509936018466486e-06
Pakistan,Faisalabad,2013,9.92961733625025e-06
Pakistan,Lahore,2014,1.750971138795134e-05
Pakistan,Sukkur,2014,1.2930142655010453e-06
Pakistan,Sargodha,2014,1.4717434973046988e-05
Pakistan,Rawalpindi,2014,2.4150643334261972e-05
Pakistan,Sibi,2014,1.7436054394969653e-06
Pakistan,Gujranwala,2014,2.467287172295353e-05
Pakistan,Northern Areas,2014,8.603697602646078e-06
Pakistan,Dera Ismail Khan,2014,7.347869793787956e-06
Pakistan,Mirpur Khas,2014,4.099187849316642e-06
Pakistan,Mardan,2014,1.9922942498796314e-05
Pakistan,Malakand,2014,1.1028256265518612e-05
Pakistan,Quetta,2014,1.6138258748309348e-06
Pakistan,F.A.T.A.,2014,1.6542938056209253e-05
Pakistan,Larkana,2014,1.174949694114019e-06
Pakistan,Nasirabad,2014,1.8407929827237314e-06
Pakistan,Karachi,2014,8.418449087769383e-07
Pakistan,Kohat,2014,1.978789804980606e-05
Pakistan,Multan,2014,5.99627489236557e-06
Pakistan,Kalat,2014,2.0164809295921703e-06
Pakistan,Hazara,2014,1.7824695774526102e-05
Pakistan,Hyderabad,2014,1.7707711043849554e-06
Pakistan,Zhob,2014,3.343559635467856e-06
Pakistan,Bannu,2014,1.621595645231723e-05
Pakistan,Azad Kashmir,2014,2.547223495642705e-05
Pakistan,Dera Ghazi Khan,2014,3.818353057664878e-06
Pakistan,Bahawalpur,2014,4.084892020983434e-06
Pakistan,Peshawar,2014,2.104668373642025e-05
Pakistan,Makran,2014,8.868811461836637e-07
Pakistan,Faisalabad,2014,1.2272118529826659e-05
Pakistan,Lahore,2015,1.4955776556205599e-05
Pakistan,Sukkur,2015,4.880190668421419e-06
Pakistan,Sargodha,2015,1.4019567887372922e-05
Pakistan,Rawalpindi,2015,2.814430196224849e-05
Pakistan,Sibi,2015,3.7875844988902094e-06
